日期,觀測時間(hour),測站氣壓(hPa),海平面氣壓(hPa),氣溫(℃),露點溫度(℃),相對溼度(%),風速(m/s),風向(360degree),最大瞬間風(m/s),最大瞬間風風向(360degree),降水量(mm),降水時數(h),全天空日射量(MJ/㎡),紫外線指數
2024-05-03,2,1008.6,1012.1,23.2,21.3,89,3.1,90,9.0,80,0.0,0.0,0.0,0
2024-05-03,3,1008.3,1011.8,23.2,21.3,89,3.3,90,8.6,90,0.0,0.0,0.0,0
2024-05-03,4,1008.2,1011.7,23.2,21.3,89,3.1,90,8.7,80,0.0,0.0,0.0,0
2024-05-03,5,1008.4,1011.9,23.2,21.3,89,3.5,90,9.4,70,0.0,0.0,0.0,0
2024-05-03,6,1008.3,1011.8,23.3,21.4,89,3.3,90,9.0,90,0.0,0.0,0.08,0
2024-05-03,7,1008.6,1012.1,24.0,21.7,87,2.5,90,9.3,80,0.0,0.0,0.45,0
2024-05-03,8,1008.7,1012.2,25.4,22.5,84,2.8,90,7.2,120,0.0,0.0,1.05,1
2024-05-03,9,1008.6,1012.1,26.3,22.6,80,2.9,90,9.0,80,0.0,0.0,1.64,3
2024-05-03,10,1007.9,1011.4,28.4,23.3,74,2.6,90,7.8,70,0.0,0.0,2.25,6
2024-05-03,11,1007.4,1010.9,29.2,23.4,71,2.7,100,7.9,80,0.0,0.0,3.23,9
2024-05-03,12,1006.8,1010.2,30.5,23.4,66,2.3,90,6.5,110,0.0,0.0,3.37,10
2024-05-03,13,1005.8,1009.2,31.6,22.4,58,2.0,110,6.6,80,0.0,0.0,3.25,9
2024-05-03,14,1005.1,1008.5,31.9,21.8,55,2.0,110,6.0,30,0.0,0.0,2.7,7
2024-05-03,15,1005.0,1008.4,30.5,21.9,60,2.7,130,5.9,100,0.0,0.0,1.06,3
2024-05-03,16,1005.3,1008.7,29.8,23.5,69,1.7,280,5.8,300,T,0.5,0.6,1
2024-05-03,17,1005.7,1009.2,27.5,24.2,82,2.1,150,5.5,310,T,0.5,0.21,0
2024-05-03,18,1006.2,1009.7,27.2,24.1,83,2.8,170,4.5,180,T,0.1,0.22,0
2024-05-03,19,1006.5,1010.0,27.1,23.2,79,1.0,160,4.0,160,0.0,0.0,0.02,0
2024-05-03,20,1007.1,1010.6,26.8,23.1,80,1.6,170,3.6,160,0.0,0.0,0.0,0
2024-05-03,21,1007.5,1011.0,26.3,23.0,82,1.5,160,3.5,180,0.0,0.0,0.0,0
2024-05-03,22,1007.5,1011.0,25.8,23.3,86,1.6,170,4.2,180,0.0,0.0,0.0,0
2024-05-03,23,1007.0,1010.5,25.6,22.9,85,1.6,170,2.7,170,0.0,0.0,0.0,0
2024-05-03,24,1006.4,1009.9,25.3,22.6,85,1.1,140,3.0,170,0.0,0.0,0.0,0
2024-05-04,1,1006.0,1009.5,25.0,22.7,87,1.8,160,3.2,180,0.0,0.0,0.0,0
2024-05-04,2,1005.3,1008.8,24.9,22.2,85,1.3,150,3.2,170,0.0,0.0,0.0,0
2024-05-04,3,1004.7,1008.2,24.8,22.3,86,0.8,170,2.7,160,0.0,0.0,0.0,0
2024-05-04,4,1005.2,1008.7,24.9,22.4,86,1.2,220,2.4,160,0.0,0.0,0.0,0
2024-05-04,5,1005.9,1009.4,24.6,22.3,87,1.1,200,2.4,240,0.0,0.0,0.0,0
2024-05-04,6,1006.8,1010.3,24.9,22.2,85,0.9,200,2.4,270,0.0,0.0,0.03,0
2024-05-04,7,1007.5,1011.0,25.3,22.2,83,1.2,220,2.3,210,0.0,0.0,0.19,0
2024-05-04,8,1007.8,1011.3,26.2,22.5,80,1.0,160,2.6,140,0.0,0.0,0.82,1
2024-05-04,9,1008.0,1011.5,27.2,23.0,78,0.7,210,2.1,260,0.0,0.0,1.47,3
2024-05-04,10,1008.0,1011.5,28.0,22.9,74,0.5,240,2.5,270,0.0,0.0,1.19,3
2024-05-04,11,1007.6,1011.1,27.8,23.0,75,0.3,190,3.0,280,T,0.3,0.57,2
2024-05-04,12,1007.8,1011.3,28.1,23.7,77,0.8,270,3.2,260,T,1.0,0.8,3
2024-05-04,13,1006.7,1010.2,28.3,23.2,74,1.9,200,3.6,180,T,0.5,1.06,4
2024-05-04,14,1005.5,1008.9,29.7,20.9,59,0.7,60,3.4,220,0.0,0.0,2.18,6
2024-05-04,15,1005.4,1008.8,31.0,20.9,55,0.9,260,4.4,310,0.0,0.0,2.25,5
2024-05-04,16,1004.8,1008.2,30.2,22.7,64,1.7,360,4.3,340,0.0,0.0,1.31,3
2024-05-04,17,1004.9,1008.3,30.8,22.4,61,0.7,280,3.6,360,0.0,0.0,0.51,1
2024-05-04,18,1005.6,1009.1,28.7,23.8,75,1.9,340,5.2,350,0.0,0.0,0.29,0
2024-05-04,19,1006.3,1009.8,27.6,23.8,80,1.7,80,5.6,70,0.0,0.0,0.01,0
2024-05-04,20,1006.6,1010.1,27.1,24.0,83,1.7,80,6.6,80,0.0,0.0,0.0,0
2024-05-04,21,1006.9,1010.4,26.9,24.0,84,1.4,90,4.4,100,0.0,0.0,0.0,0
2024-05-04,22,1007.3,1010.8,26.6,24.1,86,0.8,30,3.1,50,0.0,0.0,0.0,0
2024-05-04,23,1007.6,1011.1,26.9,24.0,84,0.9,190,2.3,10,0.0,0.0,0.0,0
2024-05-04,24,1007.7,1011.2,26.7,23.6,83,0.9,200,1.8,190,0.0,0.0,0.0,0
2024-05-05,1,1007.0,1010.5,26.4,23.7,85,1.0,150,2.1,150,0.0,0.0,0.0,0
2024-05-05,2,1006.5,1010.0,25.9,23.2,85,1.1,190,3.0,170,0.0,0.0,0.0,0
2024-05-05,3,1006.4,1009.9,25.7,22.4,82,1.6,160,2.5,170,0.0,0.0,0.0,0
2024-05-05,4,1006.9,1010.4,25.5,22.0,81,1.1,160,3.3,160,0.0,0.0,0.0,0
2024-05-05,5,1007.2,1010.7,25.2,22.1,83,1.1,170,2.4,180,0.0,0.0,0.0,0
2024-05-05,6,1007.7,1011.2,25.5,22.2,82,0.7,200,3.2,160,0.0,0.0,0.08,0
2024-05-05,7,1008.1,1011.6,26.6,23.1,81,0.9,250,3.0,160,0.0,0.0,0.52,0
2024-05-05,8,1008.3,1011.8,28.9,23.4,72,1.1,280,6.0,270,0.0,0.0,1.35,2
2024-05-05,9,1008.6,1012.0,30.4,22.8,64,3.2,280,7.4,290,0.0,0.0,1.91,4
2024-05-05,10,1008.7,1012.1,30.4,23.4,66,2.2,270,6.1,290,0.0,0.0,2.05,5
2024-05-05,11,1008.7,1012.1,31.6,22.6,59,3.2,290,6.9,310,0.0,0.0,2.34,6
2024-05-05,12,1008.6,1012.0,30.5,23.2,65,3.8,330,8.3,300,0.0,0.0,2.83,8
2024-05-05,13,1008.1,1011.5,31.4,23.0,61,4.1,320,9.4,340,0.0,0.0,2.74,8
2024-05-05,14,1007.7,1011.2,29.8,23.3,68,3.0,320,8.6,320,0.0,0.0,2.77,7
2024-05-05,15,1007.5,1011.0,29.2,23.2,70,4.1,310,8.6,320,0.0,0.0,2.24,5
2024-05-05,16,1007.5,1011.0,28.8,22.8,70,1.2,300,6.7,310,0.0,0.0,0.78,2
2024-05-05,17,1007.9,1011.4,28.9,22.4,68,0.8,280,3.6,350,0.0,0.0,0.48,1
2024-05-05,18,1008.5,1012.0,28.4,22.4,70,1.1,30,3.2,30,0.0,0.0,0.2,0
2024-05-05,19,1009.1,1012.6,26.5,21.9,76,2.5,100,5.9,110,0.0,0.0,0.02,0
2024-05-05,20,1009.8,1013.3,26.1,22.0,78,2.9,80,7.4,80,0.0,0.0,0.0,0
2024-05-05,21,1010.3,1013.8,25.9,22.0,79,2.1,110,6.5,100,0.0,0.0,0.0,0
2024-05-05,22,1010.8,1014.3,25.7,21.8,79,2.2,80,7.8,110,0.0,0.0,0.0,0
2024-05-05,23,1010.5,1014.0,25.5,21.8,80,3.0,90,8.5,60,0.0,0.0,0.0,0
2024-05-05,24,1010.4,1013.9,25.3,22.2,83,2.6,90,8.2,80,0.0,0.0,0.0,0
2024-05-06,1,1010.1,1013.6,25.1,22.2,84,3.0,90,7.5,80,0.0,0.0,0.0,0
2024-05-06,2,1010.0,1013.5,25.0,22.3,85,3.3,90,7.8,90,0.0,0.0,0.0,0
2024-05-06,3,1009.9,1013.4,25.0,22.1,84,3.0,90,8.3,90,0.0,0.0,0.0,0
2024-05-06,4,1009.9,1013.4,24.9,22.0,84,2.6,90,7.5,70,0.0,0.0,0.0,0
2024-05-06,5,1010.5,1014.0,24.7,22.0,85,2.6,90,7.0,80,0.0,0.0,0.0,0
2024-05-06,6,1010.8,1014.3,24.6,22.1,86,2.3,100,7.0,110,0.0,0.0,0.09,0
2024-05-06,7,1011.3,1014.8,25.2,21.7,81,3.8,100,8.4,90,0.0,0.0,0.51,0
2024-05-06,8,1011.8,1015.3,26.3,21.5,75,3.3,90,9.5,90,0.0,0.0,1.16,2
2024-05-06,9,1011.6,1015.1,27.1,20.7,68,4.2,90,9.9,70,0.0,0.0,1.83,4
2024-05-06,10,1011.4,1014.9,28.7,19.6,58,2.4,60,9.5,30,0.0,0.0,2.8,6
2024-05-06,11,1011.0,1014.5,29.3,19.9,57,4.1,90,9.5,90,0.0,0.0,3.27,9
2024-05-06,12,1011.3,1014.8,28.0,18.7,57,3.1,60,9.9,40,0.0,0.0,1.88,6
2024-05-06,13,1011.1,1014.6,28.6,20.4,61,3.1,80,11.8,110,0.0,0.0,2.08,6
2024-05-06,14,1010.3,1013.8,28.0,19.8,61,3.3,80,11.5,70,0.0,0.0,2.51,7
2024-05-06,15,1010.1,1013.6,27.8,19.1,59,3.4,80,11.8,80,0.0,0.0,1.76,4
2024-05-06,16,1009.6,1013.1,26.6,19.0,63,4.0,80,12.4,50,0.0,0.0,1.12,2
2024-05-06,17,1009.8,1013.3,26.2,19.1,65,4.1,90,11.8,70,0.0,0.0,0.37,1
2024-05-06,18,1010.0,1013.5,26.0,18.7,64,4.1,100,10.5,90,0.0,0.0,0.23,0
2024-05-06,19,1010.3,1013.8,25.6,18.1,63,2.8,90,10.4,80,0.0,0.0,0.02,0
2024-05-06,20,1011.0,1014.5,25.4,18.4,65,3.8,90,9.0,80,0.0,0.0,0.0,0
2024-05-06,21,1011.2,1014.7,25.2,18.2,65,3.8,90,9.0,100,0.0,0.0,0.0,0
2024-05-06,22,1011.4,1014.9,25.0,19.2,70,3.4,90,10.1,110,0.0,0.0,0.0,0
2024-05-06,23,1011.1,1014.6,24.8,19.6,73,3.7,90,9.7,100,0.0,0.0,0.0,0
2024-05-06,24,1010.6,1014.1,24.5,20.2,77,3.3,90,10.0,60,0.0,0.0,0.0,0
2024-05-07,1,1010.1,1013.6,24.3,20.2,78,3.3,90,9.5,70,0.0,0.0,0.0,0
2024-05-07,2,1009.8,1013.3,24.5,20.0,76,2.5,90,8.2,90,0.0,0.0,0.0,0
2024-05-07,3,1009.6,1013.1,24.7,19.8,74,3.2,80,7.6,100,0.0,0.0,0.0,0
2024-05-07,4,1009.8,1013.3,24.7,19.8,74,3.1,90,8.2,80,0.0,0.0,0.0,0
2024-05-07,5,1010.1,1013.6,24.7,19.8,74,2.8,90,9.0,70,0.0,0.0,0.0,0
2024-05-07,6,1010.8,1014.3,24.6,20.7,79,3.3,90,8.5,100,0.0,0.0,0.06,0
2024-05-07,7,1011.3,1014.8,24.8,20.7,78,3.5,90,9.5,60,0.0,0.0,0.36,0
2024-05-07,8,1011.4,1014.9,25.7,20.3,72,3.3,90,9.7,90,0.0,0.0,0.77,1
2024-05-07,9,1011.6,1015.1,27.1,20.5,67,3.0,90,8.9,70,0.0,0.0,2.06,4
2024-05-07,10,1011.7,1015.2,28.0,20.1,62,4.6,80,11.8,320,0.0,0.0,2.7,6
2024-05-07,11,1011.5,1015.0,28.1,20.9,65,3.8,70,9.8,40,0.0,0.0,2.74,7
2024-05-07,12,1011.6,1015.1,27.5,20.1,64,4.2,100,12.9,80,0.0,0.0,3.04,8
2024-05-07,13,1011.4,1014.9,27.7,20.3,64,3.4,60,11.5,80,0.0,0.0,3.08,8
2024-05-07,14,1011.3,1014.8,27.5,20.1,64,3.8,70,12.8,40,0.0,0.0,2.69,7
2024-05-07,15,1011.5,1015.0,26.5,19.2,64,5.4,90,14.6,70,0.0,0.0,2.57,5
2024-05-07,16,1011.9,1015.4,26.2,17.0,57,4.5,80,13.2,90,0.0,0.0,1.89,3
2024-05-07,17,1011.9,1015.4,25.6,18.1,63,4.3,90,13.2,90,0.0,0.0,1.05,1
2024-05-07,18,1012.7,1016.2,25.1,16.3,58,3.2,90,14.0,90,0.0,0.0,0.35,0
2024-05-07,19,1013.3,1016.8,24.6,16.1,59,2.9,80,13.8,110,0.0,0.0,0.02,0
2024-05-07,20,1013.9,1017.4,24.2,14.0,53,2.7,120,10.7,120,0.0,0.0,0.0,0
2024-05-07,21,1014.1,1017.6,23.9,14.3,55,2.4,110,7.9,120,0.0,0.0,0.0,0
2024-05-07,22,1014.6,1018.1,23.6,15.4,60,2.5,120,6.6,120,0.0,0.0,0.0,0
2024-05-07,23,1014.8,1018.4,23.3,15.9,63,3.0,110,7.3,100,0.0,0.0,0.0,0
2024-05-07,24,1014.4,1018.0,23.1,15.7,63,3.3,100,7.6,90,0.0,0.0,0.0,0
2024-05-08,1,1014.4,1018.0,22.8,14.9,61,3.5,100,9.7,100,0.0,0.0,0.0,0
2024-05-08,2,1014.3,1017.9,22.5,14.1,59,3.7,110,8.8,110,0.0,0.0,0.0,0
2024-05-08,3,1014.2,1017.8,22.0,13.6,59,2.8,90,8.4,110,0.0,0.0,0.0,0
2024-05-08,4,1014.4,1018.0,21.7,13.6,60,2.3,90,6.9,100,0.0,0.0,0.0,0
2024-05-08,5,1014.4,1018.0,21.2,13.7,62,1.7,100,6.9,80,0.0,0.0,0.0,0
2024-05-08,6,1014.6,1018.2,21.3,14.0,63,3.2,100,8.1,90,0.0,0.0,0.1,0
2024-05-08,7,1015.0,1018.6,21.9,14.8,64,3.5,100,9.3,100,0.0,0.0,0.74,0
2024-05-08,8,1015.6,1019.2,22.8,14.4,59,3.9,90,11.3,100,0.0,0.0,1.34,2
2024-05-08,9,1015.8,1019.4,23.7,14.7,57,3.6,90,10.6,110,0.0,0.0,2.17,4
2024-05-08,10,1015.6,1019.1,24.3,13.2,50,4.3,90,11.8,70,0.0,0.0,2.71,6
2024-05-08,11,1015.2,1018.7,25.0,12.9,47,4.6,80,11.5,80,0.0,0.0,3.36,8
2024-05-08,12,1014.6,1018.1,25.0,13.3,48,3.6,70,13.0,40,0.0,0.0,3.72,10
2024-05-08,13,1013.6,1017.1,25.4,13.6,48,3.7,90,13.0,110,0.0,0.0,3.65,10
2024-05-08,14,1012.9,1016.4,26.2,15.0,50,3.5,60,12.1,90,0.0,0.0,3.37,8
2024-05-08,15,1012.5,1016.0,25.4,15.2,53,4.0,90,14.2,90,0.0,0.0,2.88,6
2024-05-08,16,1012.4,1015.9,24.3,15.8,59,4.9,90,12.5,90,0.0,0.0,1.97,3
2024-05-08,17,1012.7,1016.2,23.7,16.0,62,4.2,90,13.6,80,0.0,0.0,0.92,1
2024-05-08,18,1013.3,1016.8,23.1,16.4,66,4.8,90,12.0,80,0.0,0.0,0.48,0
2024-05-08,19,1013.8,1017.4,22.9,16.5,67,3.2,90,11.7,80,0.0,0.0,0.02,0
2024-05-08,20,1014.0,1017.6,22.6,16.4,68,3.9,100,11.7,90,0.0,0.0,0.0,0
2024-05-08,21,1014.5,1018.1,22.5,16.8,70,4.4,90,10.0,70,0.0,0.0,0.0,0
2024-05-08,22,1014.6,1018.2,22.6,17.1,71,3.5,90,8.9,90,0.0,0.0,0.0,0
2024-05-08,23,1014.4,1018.0,22.4,17.1,72,4.5,100,11.1,80,0.0,0.0,0.0,0
2024-05-08,24,1013.5,1017.1,22.3,17.5,74,3.7,80,10.6,70,0.0,0.0,0.0,0
2024-05-09,1,1012.7,1016.3,22.1,17.5,75,3.7,90,10.7,90,0.0,0.0,0.0,0
2024-05-09,2,1012.1,1015.7,22.3,17.9,76,3.5,90,10.7,80,0.0,0.0,0.0,0
2024-05-09,3,1012.0,1015.6,22.5,18.3,77,3.4,90,9.5,100,0.0,0.0,0.0,0
2024-05-09,4,1012.0,1015.5,22.8,18.4,76,3.1,90,8.9,90,0.0,0.0,0.0,0
2024-05-09,5,1012.3,1015.8,23.0,18.1,74,3.0,90,8.1,70,0.0,0.0,0.0,0
2024-05-09,6,1012.2,1015.7,23.2,17.9,72,2.6,100,7.3,70,0.0,0.0,0.11,0
2024-05-09,7,1012.9,1016.4,24.1,17.1,65,3.2,90,7.2,80,0.0,0.0,0.52,0
2024-05-09,8,1013.1,1016.6,25.4,17.4,61,2.0,90,6.5,90,0.0,0.0,1.0,1
2024-05-09,9,1013.2,1016.7,27.3,17.5,55,2.6,90,7.0,80,0.0,0.0,1.63,3
2024-05-09,10,1012.9,1016.4,29.5,18.0,50,1.6,120,7.8,80,0.0,0.0,2.92,7
2024-05-09,11,1012.5,1016.0,30.1,16.9,45,2.6,90,6.5,120,0.0,0.0,3.37,9
2024-05-09,12,1012.0,1015.5,30.8,17.2,44,3.3,110,6.7,90,0.0,0.0,3.6,10
2024-05-09,13,1011.2,1014.6,31.5,17.8,44,2.5,70,6.1,130,0.0,0.0,3.58,10
2024-05-09,14,1010.5,1013.9,31.3,17.6,44,2.5,100,6.4,120,0.0,0.0,3.25,8
2024-05-09,15,1010.3,1013.7,31.6,17.5,43,1.9,120,6.4,110,0.0,0.0,2.69,6
2024-05-09,16,1010.4,1013.8,30.9,18.3,47,3.7,330,6.9,350,0.0,0.0,1.71,3
2024-05-09,17,1010.5,1014.0,30.0,17.8,48,3.1,330,6.2,320,0.0,0.0,1.15,1
2024-05-09,18,1010.8,1014.3,29.1,17.3,49,1.5,320,5.3,340,0.0,0.0,0.43,0
2024-05-09,19,1011.4,1014.9,28.7,17.3,50,0.8,360,3.8,310,0.0,0.0,0.02,0
2024-05-09,20,1012.0,1015.5,27.1,19.0,61,1.5,140,3.6,140,0.0,0.0,0.0,0
2024-05-09,21,1012.6,1016.1,26.2,19.1,65,2.1,120,3.6,120,0.0,0.0,0.0,0
2024-05-09,22,1012.5,1016.0,25.6,19.3,68,1.4,120,3.7,100,0.0,0.0,0.0,0
2024-05-09,23,1012.2,1015.7,25.5,18.9,67,2.1,150,4.0,150,0.0,0.0,0.0,0
2024-05-09,24,1011.2,1014.7,25.1,19.0,69,1.4,170,3.6,140,0.0,0.0,0.0,0
2024-05-10,1,1010.4,1013.9,24.8,19.2,71,0.6,170,2.4,130,0.0,0.0,0.0,0
2024-05-10,2,1010.0,1013.5,24.7,19.1,71,1.3,210,1.9,250,0.0,0.0,0.0,0
2024-05-10,3,1010.4,1013.9,24.7,19.1,71,1.6,170,2.6,150,0.0,0.0,0.0,0
2024-05-10,4,1010.7,1014.2,24.5,19.1,72,1.1,200,3.2,160,0.0,0.0,0.0,0
2024-05-10,5,1011.2,1014.7,24.4,19.0,72,2.0,170,3.6,160,0.0,0.0,0.0,0
2024-05-10,6,1011.8,1015.3,24.3,19.6,75,1.0,200,3.2,160,0.0,0.0,0.07,0
2024-05-10,7,1012.7,1016.2,24.7,19.8,74,1.2,200,2.5,220,0.0,0.0,0.36,0
2024-05-10,8,1013.0,1016.5,26.0,20.4,71,0.6,V,2.6,210,0.0,0.0,0.86,1
2024-05-10,9,1013.0,1016.5,26.0,21.0,74,1.6,220,3.4,200,0.0,0.0,0.71,2
2024-05-10,10,1012.6,1016.1,27.0,21.3,71,1.2,260,3.7,320,0.0,0.0,1.5,4
2024-05-10,11,1012.0,1015.5,28.8,22.1,67,1.3,180,4.1,320,0.0,0.0,2.44,6
2024-05-10,12,1011.1,1014.6,29.9,21.3,60,1.1,250,4.2,320,0.0,0.0,2.37,7
2024-05-10,13,1010.4,1013.9,30.2,22.1,62,1.5,330,5.7,350,0.0,0.0,2.0,6
2024-05-10,14,1009.6,1013.0,30.7,21.8,59,1.4,300,5.7,340,0.0,0.0,2.55,6
2024-05-10,15,1009.4,1012.9,30.3,22.5,63,3.2,340,5.6,340,0.0,0.0,1.22,3
2024-05-10,16,1009.2,1012.7,30.1,22.0,62,2.1,320,6.6,340,0.0,0.0,1.89,2
2024-05-10,17,1008.8,1012.3,29.5,21.5,62,0.8,290,5.4,350,0.0,0.0,1.17,1
2024-05-10,18,1008.9,1012.4,28.7,21.0,63,0.9,110,4.1,320,0.0,0.0,0.44,0
2024-05-10,19,1008.9,1012.4,28.1,21.7,68,1.4,90,3.8,60,0.0,0.0,0.02,0
2024-05-10,20,1009.6,1013.1,27.8,21.8,70,1.6,90,3.4,100,0.0,0.0,0.0,0
2024-05-10,21,1009.9,1013.4,27.6,20.9,67,1.3,140,2.8,150,0.0,0.0,0.0,0
2024-05-10,22,1010.1,1013.6,27.2,20.8,68,0.9,150,2.8,150,0.0,0.0,0.0,0
2024-05-10,23,1010.0,1013.5,26.8,20.9,70,1.3,170,2.5,180,0.0,0.0,0.0,0
2024-05-10,24,1009.6,1013.1,26.4,21.0,72,1.3,180,2.6,170,0.0,0.0,0.0,0
2024-05-11,1,1009.4,1012.9,26.2,20.8,72,1.0,190,1.7,140,0.0,0.0,0.0,0
2024-05-11,2,1009.4,1012.9,25.8,20.8,74,1.9,170,2.7,160,0.0,0.0,0.0,0
2024-05-11,3,1008.8,1012.3,25.6,20.6,74,1.2,200,3.4,170,0.0,0.0,0.0,0
2024-05-11,4,1008.7,1012.2,25.2,20.5,75,2.0,170,3.8,140,0.0,0.0,0.0,0
2024-05-11,5,1008.4,1011.9,24.8,20.5,77,2.2,170,3.5,190,0.0,0.0,0.0,0
2024-05-11,6,1008.7,1012.2,24.9,20.4,76,1.2,160,4.4,170,0.0,0.0,0.04,0
2024-05-11,7,1009.1,1012.6,25.0,20.3,75,1.5,160,3.4,140,0.0,0.0,0.25,0
2024-05-11,8,1009.2,1012.7,26.2,20.3,70,1.6,160,3.7,180,0.0,0.0,0.73,1
2024-05-11,9,1008.8,1012.3,28.3,20.3,62,1.0,180,3.4,90,0.0,0.0,1.88,4
2024-05-11,10,1008.4,1011.8,30.6,20.3,54,0.6,290,3.6,320,0.0,0.0,2.42,6
2024-05-11,11,1008.1,1011.5,32.5,20.4,49,3.1,290,7.0,300,0.0,0.0,3.38,9
2024-05-11,12,1007.7,1011.1,32.3,21.8,54,3.2,310,7.7,320,0.0,0.0,3.11,9
2024-05-11,13,1006.7,1010.1,32.9,22.7,55,2.7,280,7.7,290,0.0,0.0,3.36,9
2024-05-11,14,1006.0,1009.4,33.2,23.0,55,3.2,280,9.2,270,0.0,0.0,2.66,7
2024-05-11,15,1005.7,1009.1,31.9,23.5,61,3.1,300,8.6,280,0.0,0.0,1.89,4
2024-05-11,16,1005.9,1009.3,31.1,23.0,62,3.2,300,8.5,290,0.0,0.0,0.88,2
2024-05-11,17,1006.2,1009.6,30.6,22.8,63,1.0,270,7.2,330,0.0,0.0,0.29,0
2024-05-11,18,1006.4,1009.9,29.4,22.4,66,0.9,160,4.9,310,0.0,0.0,0.05,0
2024-05-11,19,1006.9,1010.4,28.5,24.5,79,1.7,320,4.8,320,T,0.1,0.0,0
2024-05-11,20,1007.4,1010.9,26.5,24.9,91,2.5,310,6.8,320,1.5,0.8,0.0,0
2024-05-11,21,1008.0,1011.5,24.7,23.5,93,4.3,330,9.8,340,3.5,0.9,0.0,0
2024-05-11,22,1008.5,1012.0,24.0,23.2,95,1.4,120,8.0,320,8.0,1.0,0.0,0
2024-05-11,23,1008.6,1012.1,23.3,21.9,92,3.0,90,9.7,50,1.5,0.8,0.0,0
2024-05-11,24,1008.4,1011.9,22.9,21.9,94,2.5,110,6.7,60,1.5,0.7,0.0,0
2024-05-12,1,1008.6,1012.1,22.4,21.2,93,2.1,100,7.0,100,5.0,0.7,0.0,0
2024-05-12,2,1008.3,1011.8,22.2,20.7,91,2.6,100,6.9,80,2.5,0.8,0.0,0
2024-05-12,3,1008.3,1011.8,21.6,20.2,92,2.1,80,7.6,80,1.5,0.9,0.0,0
2024-05-12,4,1008.8,1012.4,20.8,18.7,88,3.4,100,8.9,70,0.5,0.6,0.0,0
2024-05-12,5,1009.1,1012.7,20.4,18.5,89,3.4,90,8.7,80,0.5,0.4,0.0,0
2024-05-12,6,1009.9,1013.5,20.3,18.1,87,3.1,100,10.5,70,T,0.1,0.02,0
2024-05-12,7,1010.7,1014.3,19.9,17.3,85,3.6,90,10.5,60,0.5,0.4,0.15,0
2024-05-12,8,1011.3,1014.9,20.1,17.3,84,3.5,90,9.7,90,0.0,0.0,0.19,0
2024-05-12,9,1012.0,1015.6,20.5,16.3,77,3.3,100,10.1,70,0.0,0.0,0.2,0
2024-05-12,10,1012.2,1015.8,20.8,14.9,69,2.3,90,8.2,90,0.0,0.0,0.32,1
2024-05-12,11,1012.5,1016.1,20.2,15.8,76,3.1,80,10.8,100,0.0,0.0,0.29,1
2024-05-12,12,1012.5,1016.1,19.5,16.2,81,2.8,80,10.3,80,T,0.9,0.31,1
2024-05-12,13,1012.0,1015.6,19.6,15.3,76,3.0,90,10.0,80,T,0.3,0.38,1
2024-05-12,14,1011.9,1015.5,19.0,15.1,78,3.2,100,9.7,90,T,0.9,0.41,1
2024-05-12,15,1011.3,1014.9,18.7,15.6,82,1.5,100,8.0,80,0.5,0.9,0.35,1
2024-05-12,16,1010.9,1014.5,18.9,15.8,82,1.7,80,6.1,100,T,1.0,0.25,1
2024-05-12,17,1011.1,1014.7,18.9,15.4,80,3.4,100,7.1,120,0.0,0.0,0.14,0
2024-05-12,18,1011.8,1015.4,18.1,15.5,85,4.2,90,9.1,70,T,0.9,0.04,0
2024-05-12,19,1011.9,1015.5,17.8,12.3,70,2.4,100,10.2,120,0.0,0.0,0.0,0
2024-05-12,20,1012.4,1016.0,18.1,13.6,75,1.3,40,6.7,100,0.0,0.0,0.0,0
2024-05-12,21,1012.8,1016.4,17.0,15.0,88,1.8,100,4.5,60,2.0,0.8,0.0,0
2024-05-12,22,1012.2,1015.8,17.0,15.2,89,1.7,100,6.2,100,1.0,0.5,0.0,0
2024-05-12,23,1011.6,1015.2,17.7,15.0,84,2.1,90,4.9,80,0.0,0.0,0.0,0
2024-05-12,24,1010.9,1014.5,18.0,15.3,84,1.6,80,4.7,100,0.0,0.0,0.0,0
2024-05-13,1,1010.4,1014.0,18.7,14.4,76,2.7,100,4.7,90,0.5,0.1,0.0,0
2024-05-13,2,1010.2,1013.8,18.7,14.6,77,1.3,80,4.3,80,0.0,0.0,0.0,0
2024-05-13,3,1009.9,1013.5,19.1,15.2,78,1.6,80,3.9,70,T,0.1,0.0,0
2024-05-13,4,1010.2,1013.8,19.4,15.9,80,1.5,110,5.0,90,T,0.1,0.0,0
2024-05-13,5,1010.5,1014.1,18.9,15.4,80,2.4,50,5.7,120,T,0.4,0.0,0
2024-05-13,6,1010.9,1014.5,19.5,16.0,80,3.6,90,7.4,70,T,0.1,0.01,0
2024-05-13,7,1011.2,1014.8,19.8,16.5,81,1.7,90,6.0,100,T,0.1,0.21,0
2024-05-13,8,1011.3,1014.9,20.6,15.8,74,1.9,80,4.4,80,0.0,0.0,0.46,1
2024-05-13,9,1011.5,1015.1,21.4,15.3,68,2.7,110,7.2,80,0.0,0.0,0.47,1
2024-05-13,10,1011.5,1015.1,21.7,15.3,67,2.5,90,7.7,110,0.0,0.0,0.55,2
2024-05-13,11,1011.6,1015.2,21.2,16.8,76,2.8,110,8.3,100,T,0.4,0.53,2
2024-05-13,12,1011.0,1014.6,22.3,17.2,73,2.9,120,7.4,100,T,0.1,0.83,3
2024-05-13,13,1011.0,1014.6,21.8,17.4,76,2.0,110,7.2,120,0.0,0.0,0.75,3
